,title,field,mukey,rotation,year,soybean_yield,maize_yield,corn_buac,soy_buac,soybean_biomass,maize_biomass,fertiliser,surfaceom_c_init,surfaceom_c_end,leach_no3
0,name_AccolaNoPlant_mukey_2765537_rot_cfs_sim,AccolaNoPlant,2765537,cfs,2019,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2966.65649,0.80627,92.57670999999999
1,name_AccolaNoPlant_mukey_2800480_rot_cfs_sim,AccolaNoPlant,2800480,cfs,2019,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2960.16113,0.80277,103.59346
2,name_AccolaNoPlant_mukey_2835021_rot_cfs_sim,AccolaNoPlant,2835021,cfs,2019,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2958.11084,0.80167,124.32082
3,name_AccolaNoPlant_mukey_2835194_rot_cfs_sim,AccolaNoPlant,2835194,cfs,2019,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2967.07715,0.8065,130.5646
4,name_AccolaNoPlant_mukey_2922031_rot_cfs_sim,AccolaNoPlant,2922031,cfs,2019,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2955.09668,0.80006,106.54590000000002
5,name_AccolaNoPlant_mukey_411333_rot_cfs_sim,AccolaNoPlant,411333,cfs,2019,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2881.01172,0.76187,150.33267999999998
