,title,field,mukey,rotation,year,soybean_yield,maize_yield,corn_buac,soy_buac,soybean_biomass,maize_biomass,fertiliser,surfaceom_c_init,surfaceom_c_end,leach_no3
0,name_BasswoodOneMo_mukey_407624_rot_cfs_sim,BasswoodOneMo,407624,cfs,2016,0.0,0.0,0.0,0.0,0.0,419.54838,261.0,0.00707,0.12527,23.222279999999998
1,name_BasswoodOneMo_mukey_407671_rot_cfs_sim,BasswoodOneMo,407671,cfs,2016,0.0,0.0,0.0,0.0,0.0,419.58347,261.0,0.00707,0.12528,79.98292000000001
2,name_BasswoodOneMo_mukey_407690_rot_cfs_sim,BasswoodOneMo,407690,cfs,2016,0.0,0.0,0.0,0.0,0.0,419.44938,261.0,0.00707,0.12524,53.415600000000005
3,name_BasswoodOneMo_mukey_407691_rot_cfs_sim,BasswoodOneMo,407691,cfs,2016,0.0,0.0,0.0,0.0,0.0,419.44938,261.0,0.00707,0.12524,53.415600000000005
4,name_BasswoodOneMo_mukey_407698_rot_cfs_sim,BasswoodOneMo,407698,cfs,2016,0.0,0.0,0.0,0.0,0.0,419.48712,261.0,0.00707,0.12525,32.82178
5,name_BasswoodOneMo_mukey_407707_rot_cfs_sim,BasswoodOneMo,407707,cfs,2016,0.0,0.0,0.0,0.0,0.0,419.54838,261.0,0.00707,0.12527,23.222279999999998
