,title,field,mukey,rotation,year,soybean_yield,maize_yield,corn_buac,soy_buac,soybean_biomass,maize_biomass,fertiliser,surfaceom_c_init,surfaceom_c_end,leach_no3
0,name_AccolaDefault_mukey_2765537_rot_sfc_sim,AccolaDefault,2765537,sfc,2018,3385.12988,0.0,0.0,57.97521,8679.82227,0.0,2.8,5195.99316,2741.87646,62.036410000000004
1,name_AccolaDefault_mukey_2800480_rot_sfc_sim,AccolaDefault,2800480,sfc,2018,3339.6272,0.0,0.0,57.19592,8563.14941,0.0,2.8,4968.86865,2697.69019,89.19518
2,name_AccolaDefault_mukey_2835021_rot_sfc_sim,AccolaDefault,2835021,sfc,2018,3316.14185,0.0,0.0,56.79369,8502.93066,0.0,2.8,4836.94824,2674.89722,110.44619
3,name_AccolaDefault_mukey_2835194_rot_sfc_sim,AccolaDefault,2835194,sfc,2018,3414.18701,0.0,0.0,58.47286,8754.32715,0.0,2.8,5127.30957,2770.06714,112.62799
4,name_AccolaDefault_mukey_2922031_rot_sfc_sim,AccolaDefault,2922031,sfc,2018,3299.43848,0.0,0.0,56.50763,8460.10156,0.0,2.8,4842.27393,2658.69897,93.33875
5,name_AccolaDefault_mukey_411333_rot_sfc_sim,AccolaDefault,411333,sfc,2018,3061.85132,0.0,0.0,52.4386,7880.03223,0.0,2.8,3864.72021,2438.38477,111.89187000000003
