,title,field,mukey,rotation,year,soybean_yield,maize_yield,corn_buac,soy_buac,soybean_biomass,maize_biomass,fertiliser,surfaceom_c_init,surfaceom_c_end,leach_no3
0,name_OrbweavernorthOneMo_mukey_407650_rot_cfs_sim,OrbweavernorthOneMo,407650,cfs,2018,0.0,0.0,0.0,0.0,0.0,976.31382,261.0,0.47986,0.35885,170.53243
1,name_OrbweavernorthOneMo_mukey_407651_rot_cfs_sim,OrbweavernorthOneMo,407651,cfs,2018,0.0,0.0,0.0,0.0,0.0,976.2048,261.0,0.47986,0.35881,137.52442000000002
2,name_OrbweavernorthOneMo_mukey_407671_rot_cfs_sim,OrbweavernorthOneMo,407671,cfs,2018,0.0,0.0,0.0,0.0,0.0,977.12838,261.0,0.47986,0.35913,191.48693
3,name_OrbweavernorthOneMo_mukey_407691_rot_cfs_sim,OrbweavernorthOneMo,407691,cfs,2018,0.0,0.0,0.0,0.0,0.0,976.42023,261.0,0.47986,0.35889,121.79551999999998
