,title,field,mukey,rotation,year,soybean_yield,maize_yield,corn_buac,soy_buac,soybean_biomass,maize_biomass,fertiliser,surfaceom_c_init,surfaceom_c_end,leach_no3
0,name_OrbweavernorthNoPlant_mukey_407650_rot_cfs_sim,OrbweavernorthNoPlant,407650,cfs,2020,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,69.12747999999999
1,name_OrbweavernorthNoPlant_mukey_407651_rot_cfs_sim,OrbweavernorthNoPlant,407651,cfs,2020,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,60.74596
2,name_OrbweavernorthNoPlant_mukey_407671_rot_cfs_sim,OrbweavernorthNoPlant,407671,cfs,2020,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,83.20815
3,name_OrbweavernorthNoPlant_mukey_407691_rot_cfs_sim,OrbweavernorthNoPlant,407691,cfs,2020,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,55.473169999999996
