,title,field,mukey,rotation,year,soybean_yield,maize_yield,corn_buac,soy_buac,soybean_biomass,maize_biomass,fertiliser,surfaceom_c_init,surfaceom_c_end,leach_no3
0,name_EbilslandNoPlant_mukey_2550285_rot_sfc_sim,EbilslandNoPlant,2550285,sfc,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.7022
1,name_EbilslandNoPlant_mukey_2765522_rot_sfc_sim,EbilslandNoPlant,2765522,sfc,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.09114999999997
2,name_EbilslandNoPlant_mukey_2834849_rot_sfc_sim,EbilslandNoPlant,2834849,sfc,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.20114999999998
3,name_EbilslandNoPlant_mukey_2835012_rot_sfc_sim,EbilslandNoPlant,2835012,sfc,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.63875
4,name_EbilslandNoPlant_mukey_2835146_rot_sfc_sim,EbilslandNoPlant,2835146,sfc,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.58649999999994
5,name_EbilslandNoPlant_mukey_2877291_rot_sfc_sim,EbilslandNoPlant,2877291,sfc,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.03623000000002
6,name_EbilslandNoPlant_mukey_2922007_rot_sfc_sim,EbilslandNoPlant,2922007,sfc,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.97159999999997
